id,name,brand_id,family_id,image_url,price,description_url
26152527,Desert Gold,1125,2,http://www.basenotes.net/photos/products/300/26152527-3372.jpg,32.0,http://www.basenotes.net/photos/products/300/26152527-3372.jpg
26152528,Lavish Gold,1125,3,http://www.basenotes.net/photos/products/300/26152528-8357.jpg,0,http://www.basenotes.net/photos/products/300/26152528-8357.jpg
26152529,Golden Blaze,1125,3,http://www.basenotes.net/photos/products/300/26152529-6872.jpg,85.0,http://www.basenotes.net/photos/products/300/26152529-6872.jpg
26152530,Amorous Gold,1125,3,http://www.basenotes.net/photos/products/300/26152530-6552.jpg,32.0,http://www.basenotes.net/photos/products/300/26152530-6552.jpg
26152531,Niche : Black Onyx,263,3,http://www.basenotes.net/photos/products/300/26152531-3660.jpg,190.15,http://www.basenotes.net/photos/products/300/26152531-3660.jpg
26152532,Royal Rose,1567,4,http://www.basenotes.net/photos/products/300/26152532-5911.jpg,190.15,http://www.basenotes.net/photos/products/300/26152532-5911.jpg
26152533,Hush,1441,3,http://www.basenotes.net/photos/products/300/26152533-1757.jpg,0,http://www.basenotes.net/photos/products/300/26152533-1757.jpg
26152534,Luxury Blossom,1441,2,http://www.basenotes.net/photos/products/300/26152534-9435.jpg,0,http://www.basenotes.net/photos/products/300/26152534-9435.jpg
26152536,Pineapple Vintage Intense,2368,3,http://www.basenotes.net/photos/products/300/26152536-5195.jpg,149.99,http://www.basenotes.net/photos/products/300/26152536-5195.jpg
26152539,Romance Eau Fraîche,2550,3,http://www.basenotes.net/photos/products/300/26152539-2162.jpg,228.95,http://www.basenotes.net/photos/products/300/26152539-2162.jpg
26152540,Jardin d'Interdit Sweet Swing,1200,3,http://www.basenotes.net/photos/products/300/26152540-7112.jpg,595.0,http://www.basenotes.net/photos/products/300/26152540-7112.jpg
26152543,Jacqueline,1441,8,http://www.basenotes.net/photos/products/300/26152543-2871.jpg,99.0,http://www.basenotes.net/photos/products/300/26152543-2871.jpg
26152548,Allure Homme Edition Blanche Eau de Parfum,614,8,http://www.basenotes.net/photos/products/300/26152548-9871.jpg,0,http://www.basenotes.net/photos/products/300/26152548-9871.jpg
26152549,Dune Esprit de Parfum,653,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26152551,Chanel Pour Monsieur Eau de Parfum,614,6,http://www.basenotes.net/photos/products/300/26152551-5314.jpg,208.01,http://www.basenotes.net/photos/products/300/26152551-5314.jpg
26152552,Paris Pont des Amours,3227,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26152553,Paris Nuit de Fête,3227,3,http://www.basenotes.net/photos/products/300/26152553-5282.jpg,99.95,http://www.basenotes.net/photos/products/300/26152553-5282.jpg
26152559,Le Bolshoï Black Swan,1240,3,http://www.basenotes.net/photos/products/300/26152559-8378.jpg,126.31,http://www.basenotes.net/photos/products/300/26152559-8378.jpg
26152560,Black Orchid Voile de Fleur,3032,4,http://www.basenotes.net/photos/products/300/26152560-8358.jpg,49.99,http://www.basenotes.net/photos/products/300/26152560-8358.jpg
26152564,Majestic Woods,1567,10,http://www.basenotes.net/photos/products/300/26152564-9296.jpg,0,http://www.basenotes.net/photos/products/300/26152564-9296.jpg
26152565,Les Compositions Parfumées : Floral Bronze,1712,3,http://www.basenotes.net/photos/products/300/26152565-1776.jpg,126.31,http://www.basenotes.net/photos/products/300/26152565-1776.jpg
26152566,Very Irrésistible Rose Bulgare,1200,3,http://www.basenotes.net/photos/products/300/26152566-5884.jpg,0,http://www.basenotes.net/photos/products/300/26152566-5884.jpg
26152567,Les Compositions Parfumées : Spicy Electrum,1712,3,http://www.basenotes.net/photos/products/300/26152567-8888.jpg,0,http://www.basenotes.net/photos/products/300/26152567-8888.jpg
26152568,Les Compositions Parfumées : Chypre Silver,1712,3,http://www.basenotes.net/photos/products/300/26152568-8757.jpg,0,http://www.basenotes.net/photos/products/300/26152568-8757.jpg
26152569,Les Compositions Parfumées : Leather Copper,1712,3,http://www.basenotes.net/photos/products/300/26152569-4088.jpg,0,http://www.basenotes.net/photos/products/300/26152569-4088.jpg
26152573,No. 8. Apéro,1761,3,http://www.basenotes.net/photos/products/300/26152573-2349.jpg,0,http://www.basenotes.net/photos/products/300/26152573-2349.jpg
26152574,Pomelo Sorrento,880,3,http://www.basenotes.net/photos/products/300/26152574-5994.jpg,90.48,http://www.basenotes.net/photos/products/300/26152574-5994.jpg
26152575,Les Compositions Parfumées : Oriental Zinc,1712,6,http://www.basenotes.net/photos/products/300/26152575-2342.jpg,25.42,http://www.basenotes.net/photos/products/300/26152575-2342.jpg
26152576,Neroli Extreme,880,5,http://www.basenotes.net/photos/products/300/26152576-8417.jpg,0,http://www.basenotes.net/photos/products/300/26152576-8417.jpg
26152577,Costiera,880,3,http://www.basenotes.net/photos/products/300/26152577-6006.jpg,0,http://www.basenotes.net/photos/products/300/26152577-6006.jpg
26152579,Libre,1928,2,http://www.basenotes.net/photos/products/300/26152579-2954.jpg,5.99,http://www.basenotes.net/photos/products/300/26152579-2954.jpg
26152582,Naked,1474,8,http://www.basenotes.net/photos/products/300/26152582-9238.jpg,29.0,http://www.basenotes.net/photos/products/300/26152582-9238.jpg
26152583,Scarlet Lily,2780,3,http://www.basenotes.net/photos/products/300/26152583-6947.jpg,14.44,http://www.basenotes.net/photos/products/300/26152583-6947.jpg
26152584,La Nuit de L'Homme Eau Électrique,3227,3,http://www.basenotes.net/photos/products/300/26152584-6670.jpg,14.44,http://www.basenotes.net/photos/products/300/26152584-6670.jpg
26152585,5th Avenue Royale,936,8,http://www.basenotes.net/photos/products/300/26152585-5871.jpg,35.0,http://www.basenotes.net/photos/products/300/26152585-5871.jpg
26152586,Brilliant Clear,1441,3,http://www.basenotes.net/photos/products/300/26152586-8044.jpg,0,http://www.basenotes.net/photos/products/300/26152586-8044.jpg
26152587,Arancia Ambrata,880,3,http://www.basenotes.net/photos/products/300/26152587-8266.jpg,0,http://www.basenotes.net/photos/products/300/26152587-8266.jpg
26152588,Orissima,2952,3,http://www.basenotes.net/photos/products/300/26152588-5574.jpg,0,http://www.basenotes.net/photos/products/300/26152588-5574.jpg
26152589,Pur Blanca Smile,315,3,http://www.basenotes.net/photos/products/300/26152589-8872.jpg,0,http://www.basenotes.net/photos/products/300/26152589-8872.jpg
26152590,Oriental Essence Collection : Oasis Verte,2608,2,http://www.basenotes.net/photos/products/300/26152590-4952.jpg,7.94,http://www.basenotes.net/photos/products/300/26152590-4952.jpg
26152591,Pélargonium,76,3,http://www.basenotes.net/photos/products/300/26152591-1023.jpg,38.5,http://www.basenotes.net/photos/products/300/26152591-1023.jpg
26152592,Oriental Essence Collection : Oasis de Fleurs,2608,3,http://www.basenotes.net/photos/products/300/26152592-498.jpg,9.89,http://www.basenotes.net/photos/products/300/26152592-498.jpg
26152596,Semi-Bespoke 1,2635,8,http://www.basenotes.net/photos/products/300/26152596-7743.jpg,58.95,http://www.basenotes.net/photos/products/300/26152596-7743.jpg
26152597,Cologne Rose Océan,1777,3,http://www.basenotes.net/photos/products/300/26152597-7198.jpg,0,http://www.basenotes.net/photos/products/300/26152597-7198.jpg
26152598,Donna & Blue,1441,3,http://www.basenotes.net/photos/products/300/26152598-4084.jpg,70.2,http://www.basenotes.net/photos/products/300/26152598-4084.jpg
26152599,08 Été Éternel,1114,4,http://www.basenotes.net/photos/products/300/26152599-6205.jpg,172.83,http://www.basenotes.net/photos/products/300/26152599-6205.jpg
26152600,Goldea : The Roman Night,527,3,http://www.basenotes.net/photos/products/300/26152600-5417.jpg,0,http://www.basenotes.net/photos/products/300/26152600-5417.jpg
26152604,L'Air du Temps Eau Florale,2204,4,http://www.basenotes.net/photos/products/300/26152604-2429.jpg,0,http://www.basenotes.net/photos/products/300/26152604-2429.jpg
26152605,Semi-Bespoke 10,2635,3,http://www.basenotes.net/photos/products/300/26152605-26.jpg,57.5,http://www.basenotes.net/photos/products/300/26152605-26.jpg
26152606,Light Blue Eau Intense,864,3,http://www.basenotes.net/photos/products/300/26152606-6915.jpg,12.99,http://www.basenotes.net/photos/products/300/26152606-6915.jpg
26152607,Semi-Bespoke 4,2635,3,http://www.basenotes.net/photos/products/300/26152607-1499.jpg,82.38,http://www.basenotes.net/photos/products/300/26152607-1499.jpg
26152608,Light Blue Eau Intense pour Homme,864,5,http://www.basenotes.net/photos/products/300/26152608-8751.jpg,50.0,http://www.basenotes.net/photos/products/300/26152608-8751.jpg
26152609,Oud Essentiel,1240,8,http://www.basenotes.net/photos/products/300/26152609-3126.jpg,0,http://www.basenotes.net/photos/products/300/26152609-3126.jpg
26152611,Heartstrings,683,3,http://www.basenotes.net/photos/products/300/26152611-9831.jpg,18.75,http://www.basenotes.net/photos/products/300/26152611-9831.jpg
26152614,Angie,1441,3,http://www.basenotes.net/photos/products/300/26152614-3864.jpg,89.99,http://www.basenotes.net/photos/products/300/26152614-3864.jpg
26152615,Zara Homme Night,3232,1,http://www.basenotes.net/photos/products/300/26152615-9869.jpg,24.64,http://www.basenotes.net/photos/products/300/26152615-9869.jpg
26152616,Rodin 3,2630,3,http://www.basenotes.net/photos/products/300/26152616-3329.jpg,33.45,http://www.basenotes.net/photos/products/300/26152616-3329.jpg
26152617,Day Dreams,2102,1,http://www.basenotes.net/photos/products/300/26152617-2370.jpg,107.0,http://www.basenotes.net/photos/products/300/26152617-2370.jpg
26152618,Zara Cologne,3232,6,http://www.basenotes.net/photos/products/300/26152618-847.jpg,24.64,http://www.basenotes.net/photos/products/300/26152618-847.jpg
26152619,Garçonne,909,3,http://www.basenotes.net/photos/products/300/26152619-1368.jpg,24.64,http://www.basenotes.net/photos/products/300/26152619-1368.jpg
26152620,Aruba Tropical Edition,1441,2,http://www.basenotes.net/photos/products/300/26152620-844.jpg,24.64,http://www.basenotes.net/photos/products/300/26152620-844.jpg
26152623,Pi Air,1200,5,http://www.basenotes.net/photos/products/300/26152623-7104.jpg,0,http://www.basenotes.net/photos/products/300/26152623-7104.jpg
26152624,Azuree d'Or,1004,3,http://www.basenotes.net/photos/products/300/26152624-2190.jpg,24.64,http://www.basenotes.net/photos/products/300/26152624-2190.jpg
26152625,Flores Mediterráneas : Bosque de Primavera,150,3,http://www.basenotes.net/photos/products/300/26152625-8418.jpg,0,http://www.basenotes.net/photos/products/300/26152625-8418.jpg
26152626,Coach for Men (new),687,6,http://www.basenotes.net/photos/products/300/26152626-8603.jpg,24.64,http://www.basenotes.net/photos/products/300/26152626-8603.jpg
26152628,Flores Mediterráneas : Jardín de Té Verde,150,3,http://www.basenotes.net/photos/products/300/26152628-7409.jpg,24.64,http://www.basenotes.net/photos/products/300/26152628-7409.jpg
26152629,Flores Mediterráneas : Jazmín de Noche,150,3,http://www.basenotes.net/photos/products/300/26152629-4549.jpg,16.0,http://www.basenotes.net/photos/products/300/26152629-4549.jpg
26152630,Flores Mediterráneas : Lilas y Mimosas,150,3,http://www.basenotes.net/photos/products/300/26152630-5958.jpg,50.0,http://www.basenotes.net/photos/products/300/26152630-5958.jpg
26152631,Figment Woman,173,3,http://www.basenotes.net/photos/products/300/26152631-6797.jpg,0,http://www.basenotes.net/photos/products/300/26152631-6797.jpg
26152632,Flores Mediterráneas : Magnolia Blanca,150,3,http://www.basenotes.net/photos/products/300/26152632-9810.jpg,0,http://www.basenotes.net/photos/products/300/26152632-9810.jpg
26152633,Bali Tropical Edition,1441,3,http://www.basenotes.net/photos/products/300/26152633-8357.jpg,0,http://www.basenotes.net/photos/products/300/26152633-8357.jpg
26152634,Flores Mediterráneas : Orquídeas y Azucenas,150,3,http://www.basenotes.net/photos/products/300/26152634-4219.jpg,15.95,http://www.basenotes.net/photos/products/300/26152634-4219.jpg
26152636,Flores Mediterráneas : Rosa Silvestre,150,3,http://www.basenotes.net/photos/products/300/26152636-1278.jpg,0,http://www.basenotes.net/photos/products/300/26152636-1278.jpg
26152637,Bright Rose,3232,3,http://www.basenotes.net/photos/products/300/26152637-1940.jpg,0,http://www.basenotes.net/photos/products/300/26152637-1940.jpg
26152640,Arsenic Osman,1680,3,http://www.basenotes.net/photos/products/300/26152640-158.jpg,0,http://www.basenotes.net/photos/products/300/26152640-158.jpg
26152641,Vanilla Wood,3232,2,http://www.basenotes.net/photos/products/300/26152641-8776.jpg,0,http://www.basenotes.net/photos/products/300/26152641-8776.jpg
26152642,Fiji Tropical Edition,1441,3,http://www.basenotes.net/photos/products/300/26152642-4587.jpg,38.64,http://www.basenotes.net/photos/products/300/26152642-4587.jpg
26152643,Lysander,1376,5,http://www.basenotes.net/photos/products/300/26152643-5412.jpg,59.99,http://www.basenotes.net/photos/products/300/26152643-5412.jpg
26152645,From Zara With Love Intense Edition,3232,3,http://www.basenotes.net/photos/products/300/26152645-5704.jpg,115.0,http://www.basenotes.net/photos/products/300/26152645-5704.jpg
26152646,Maui Tropical Edition,1441,3,http://www.basenotes.net/photos/products/300/26152646-574.jpg,0,http://www.basenotes.net/photos/products/300/26152646-574.jpg
26152650,Michalsky Berlin Summer for Men,2038,3,http://www.basenotes.net/photos/products/300/26152650-638.jpg,40.0,http://www.basenotes.net/photos/products/300/26152650-638.jpg
26152652,Michalsky Berlin Summer for Women,2038,3,http://www.basenotes.net/photos/products/300/26152652-9100.jpg,189.0,http://www.basenotes.net/photos/products/300/26152652-9100.jpg
26152653,Sweet Like Candy : The Red Hot Edition,260,3,http://www.basenotes.net/photos/products/300/26152653-2123.jpg,102.08,http://www.basenotes.net/photos/products/300/26152653-2123.jpg
26152654,Jacques Homme,1441,3,http://www.basenotes.net/photos/products/300/26152654-5122.jpg,0,http://www.basenotes.net/photos/products/300/26152654-5122.jpg
26152655,Jacques,1441,3,http://www.basenotes.net/photos/products/300/26152655-2038.jpg,34.34,http://www.basenotes.net/photos/products/300/26152655-2038.jpg
26152656,Rosa Greta,910,3,http://www.basenotes.net/photos/products/300/26152656-2587.jpg,0,http://www.basenotes.net/photos/products/300/26152656-2587.jpg
26152663,Invictus Intense,2326,3,http://www.basenotes.net/photos/products/300/26152663-118.jpg,0,http://www.basenotes.net/photos/products/300/26152663-118.jpg
26152664,Bouquet de Trianon,1330,3,http://www.basenotes.net/photos/products/300/26152664-7602.jpg,59.99,http://www.basenotes.net/photos/products/300/26152664-7602.jpg
26152665,Scuderia Ferrari Forte,1054,2,http://www.basenotes.net/photos/products/300/26152665-4238.jpg,0,http://www.basenotes.net/photos/products/300/26152665-4238.jpg
26152666,Tutti Dolci Golden Honey Praline,366,3,http://www.basenotes.net/photos/products/300/26152666-1721.jpg,99.99,http://www.basenotes.net/photos/products/300/26152666-1721.jpg
26152671,Tutti Dolci Sweet Lemon Buttercup,366,3,http://www.basenotes.net/photos/products/300/26152671-8884.jpg,9.29,http://www.basenotes.net/photos/products/300/26152671-8884.jpg
26152674,Tutti Dolci Pink Peony Crème,366,3,http://www.basenotes.net/photos/products/300/26152674-2274.jpg,125.0,http://www.basenotes.net/photos/products/300/26152674-2274.jpg
26152676,Tutti Dolci White Mocha Kiss,366,2,http://www.basenotes.net/photos/products/300/26152676-2899.jpg,0,http://www.basenotes.net/photos/products/300/26152676-2899.jpg
26152679,Alpha Oud,887,3,http://www.basenotes.net/photos/products/300/26152679-2986.jpg,0,http://www.basenotes.net/photos/products/300/26152679-2986.jpg
26152681,Aurora Borealis,887,1,http://www.basenotes.net/photos/products/300/26152681-1343.jpg,0,http://www.basenotes.net/photos/products/300/26152681-1343.jpg
26152685,Fior d'Aqua,46,3,http://www.basenotes.net/photos/products/300/26152685-868.jpg,0,http://www.basenotes.net/photos/products/300/26152685-868.jpg
26152690,Eau de Soin,1716,1,http://www.basenotes.net/photos/products/300/26152690-1538.jpg,18.99,http://www.basenotes.net/photos/products/300/26152690-1538.jpg
26152691,Ego Hombre,1441,3,http://www.basenotes.net/photos/products/300/26152691-7965.jpg,135.95,http://www.basenotes.net/photos/products/300/26152691-7965.jpg
26152693,Extreme Night,2036,3,http://www.basenotes.net/photos/products/300/26152693-1044.jpg,0,http://www.basenotes.net/photos/products/300/26152693-1044.jpg
